forms_number,level1_category,level1_confidence,level1_threshold_met,level1_classification_type,level1_best_match,level1_best_match_score,level1_all_scores
1426,Atendimento,0.4772228002548218,true,automatic,"",0.0,"{""Administra\u00e7\u00e3o e RH"": 0.41789939999580383, ""Atendimento"": 0.4772228002548218, ""Auditoria, Compliance e Jur\u00eddico"": 0.4099358320236206, ""Dados, TI e BI"": 0.4723976254463196, ""Financeiro e Cont\u00e1bil"": 0.365926057100296, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.4185382127761841, ""Outras Atividades"": 0.44553160667419434}"
1293,Atendimento,0.5157613754272461,true,automatic,"",0.0,"{""Administra\u00e7\u00e3o e RH"": 0.42838531732559204, ""Atendimento"": 0.5157613754272461, ""Auditoria, Compliance e Jur\u00eddico"": 0.417574942111969, ""Dados, TI e BI"": 0.478967547416687, ""Financeiro e Cont\u00e1bil"": 0.34334975481033325, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.3817887008190155, ""Outras Atividades"": 0.4098484516143799}"
1409,Outras Atividades,0.4746084213256836,true,automatic,"",0.0,"{""Administra\u00e7\u00e3o e RH"": 0.4065101742744446, ""Atendimento"": 0.44032394886016846, ""Auditoria, Compliance e Jur\u00eddico"": 0.4037635326385498, ""Dados, TI e BI"": 0.45324578881263733, ""Financeiro e Cont\u00e1bil"": 0.3396685719490051, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.37054479122161865, ""Outras Atividades"": 0.4746084213256836}"
1368,Nova_Classe_8,0.4405032694339752,false,new_class,Atendimento,0.4405032694339752,"{""Administra\u00e7\u00e3o e RH"": 0.4100254476070404, ""Atendimento"": 0.4405032694339752, ""Auditoria, Compliance e Jur\u00eddico"": 0.4199334383010864, ""Dados, TI e BI"": 0.355146586894989, ""Financeiro e Cont\u00e1bil"": 0.37802839279174805, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.35875117778778076, ""Outras Atividades"": 0.3905371427536011}"
1294,Nova_Classe_8,0.4703328013420105,false,new_class,Atendimento,0.4703328013420105,"{""Administra\u00e7\u00e3o e RH"": 0.4390107989311218, ""Atendimento"": 0.4703328013420105, ""Auditoria, Compliance e Jur\u00eddico"": 0.3895587921142578, ""Dados, TI e BI"": 0.4639740586280823, ""Financeiro e Cont\u00e1bil"": 0.3606833219528198, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.38912907242774963, ""Outras Atividades"": 0.3781215250492096}"
1257,Administração e RH,0.5112581849098206,true,automatic,"",0.0,"{""Administra\u00e7\u00e3o e RH"": 0.5112581849098206, ""Atendimento"": 0.4713287949562073, ""Auditoria, Compliance e Jur\u00eddico"": 0.42267170548439026, ""Dados, TI e BI"": 0.47755032777786255, ""Financeiro e Cont\u00e1bil"": 0.3573349714279175, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.3911301791667938, ""Outras Atividades"": 0.42312631011009216}"
1512,Nova_Classe_8,0.42267200350761414,false,new_class,Atendimento,0.42267200350761414,"{""Administra\u00e7\u00e3o e RH"": 0.38290441036224365, ""Atendimento"": 0.42267200350761414, ""Auditoria, Compliance e Jur\u00eddico"": 0.3716016709804535, ""Dados, TI e BI"": 0.41710084676742554, ""Financeiro e Cont\u00e1bil"": 0.3350774645805359, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.3472215533256531, ""Outras Atividades"": 0.3542925715446472}"
1259,Administração e RH,0.5176094770431519,true,automatic,"",0.0,"{""Administra\u00e7\u00e3o e RH"": 0.5176094770431519, ""Atendimento"": 0.4351217448711395, ""Auditoria, Compliance e Jur\u00eddico"": 0.374089777469635, ""Dados, TI e BI"": 0.38328927755355835, ""Financeiro e Cont\u00e1bil"": 0.35431820154190063, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.3573165535926819, ""Outras Atividades"": 0.33605441451072693}"
1366,Nova_Classe_8,0.4322728216648102,false,new_class,Administração e RH,0.4322728216648102,"{""Administra\u00e7\u00e3o e RH"": 0.4322728216648102, ""Atendimento"": 0.42335063219070435, ""Auditoria, Compliance e Jur\u00eddico"": 0.39449334144592285, ""Dados, TI e BI"": 0.39095640182495117, ""Financeiro e Cont\u00e1bil"": 0.3383094072341919, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.3684660792350769, ""Outras Atividades"": 0.3705408573150635}"
1374,Atendimento,0.5299601554870605,true,automatic,"",0.0,"{""Administra\u00e7\u00e3o e RH"": 0.45847731828689575, ""Atendimento"": 0.5299601554870605, ""Auditoria, Compliance e Jur\u00eddico"": 0.4734251797199249, ""Dados, TI e BI"": 0.43162035942077637, ""Financeiro e Cont\u00e1bil"": 0.36793163418769836, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.3566550016403198, ""Outras Atividades"": 0.40725719928741455}"
1417,Nova_Classe_8,0.45948177576065063,false,new_class,Atendimento,0.45948177576065063,"{""Administra\u00e7\u00e3o e RH"": 0.4355202317237854, ""Atendimento"": 0.45948177576065063, ""Auditoria, Compliance e Jur\u00eddico"": 0.39146167039871216, ""Dados, TI e BI"": 0.4500139057636261, ""Financeiro e Cont\u00e1bil"": 0.381081759929657, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.3818342089653015, ""Outras Atividades"": 0.41138923168182373}"
1400,"Auditoria, Compliance e Jurídico",0.48118874430656433,true,automatic,"",0.0,"{""Administra\u00e7\u00e3o e RH"": 0.45868074893951416, ""Atendimento"": 0.4416213929653168, ""Auditoria, Compliance e Jur\u00eddico"": 0.48118874430656433, ""Dados, TI e BI"": 0.4313599467277527, ""Financeiro e Cont\u00e1bil"": 0.41353780031204224, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.4204166531562805, ""Outras Atividades"": 0.4035150408744812}"
1452,Nova_Classe_8,0.4728904962539673,false,new_class,Administração e RH,0.4728904962539673,"{""Administra\u00e7\u00e3o e RH"": 0.4728904962539673, ""Atendimento"": 0.4584681987762451, ""Auditoria, Compliance e Jur\u00eddico"": 0.41540801525115967, ""Dados, TI e BI"": 0.4570530652999878, ""Financeiro e Cont\u00e1bil"": 0.4037162959575653, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.4237183928489685, ""Outras Atividades"": 0.41256505250930786}"
1256,Administração e RH,0.525587797164917,true,automatic,"",0.0,"{""Administra\u00e7\u00e3o e RH"": 0.525587797164917, ""Atendimento"": 0.44203126430511475, ""Auditoria, Compliance e Jur\u00eddico"": 0.41633763909339905, ""Dados, TI e BI"": 0.44682538509368896, ""Financeiro e Cont\u00e1bil"": 0.33654147386550903, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.3959100842475891, ""Outras Atividades"": 0.36786937713623047}"
1379,Nova_Classe_8,0.43392980098724365,false,new_class,"Dados, TI e BI",0.43392980098724365,"{""Administra\u00e7\u00e3o e RH"": 0.4294476807117462, ""Atendimento"": 0.4298917353153229, ""Auditoria, Compliance e Jur\u00eddico"": 0.37294113636016846, ""Dados, TI e BI"": 0.43392980098724365, ""Financeiro e Cont\u00e1bil"": 0.3577920198440552, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.41277116537094116, ""Outras Atividades"": 0.3519326448440552}"
1261,Administração e RH,0.5174494981765747,true,automatic,"",0.0,"{""Administra\u00e7\u00e3o e RH"": 0.5174494981765747, ""Atendimento"": 0.42489758133888245, ""Auditoria, Compliance e Jur\u00eddico"": 0.3811066150665283, ""Dados, TI e BI"": 0.44825342297554016, ""Financeiro e Cont\u00e1bil"": 0.3668637275695801, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.41627734899520874, ""Outras Atividades"": 0.4006638824939728}"
1383,Atendimento,0.5143389701843262,true,automatic,"",0.0,"{""Administra\u00e7\u00e3o e RH"": 0.4149928689002991, ""Atendimento"": 0.5143389701843262, ""Auditoria, Compliance e Jur\u00eddico"": 0.4971727132797241, ""Dados, TI e BI"": 0.4544389247894287, ""Financeiro e Cont\u00e1bil"": 0.37608030438423157, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.3878672122955322, ""Outras Atividades"": 0.4313082695007324}"
1382,"Auditoria, Compliance e Jurídico",0.5175621509552002,true,automatic,"",0.0,"{""Administra\u00e7\u00e3o e RH"": 0.3980754017829895, ""Atendimento"": 0.47463491559028625, ""Auditoria, Compliance e Jur\u00eddico"": 0.5175621509552002, ""Dados, TI e BI"": 0.40854841470718384, ""Financeiro e Cont\u00e1bil"": 0.4038010537624359, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.35386738181114197, ""Outras Atividades"": 0.42024296522140503}"
1381,Atendimento,0.5180129408836365,true,automatic,"",0.0,"{""Administra\u00e7\u00e3o e RH"": 0.43233492970466614, ""Atendimento"": 0.5180129408836365, ""Auditoria, Compliance e Jur\u00eddico"": 0.4584055542945862, ""Dados, TI e BI"": 0.4125708043575287, ""Financeiro e Cont\u00e1bil"": 0.3983583450317383, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.37143051624298096, ""Outras Atividades"": 0.4043496251106262}"
1384,"Auditoria, Compliance e Jurídico",0.4903329014778137,true,automatic,"",0.0,"{""Administra\u00e7\u00e3o e RH"": 0.4414822459220886, ""Atendimento"": 0.46306854486465454, ""Auditoria, Compliance e Jur\u00eddico"": 0.4903329014778137, ""Dados, TI e BI"": 0.43900835514068604, ""Financeiro e Cont\u00e1bil"": 0.41725993156433105, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.3685700297355652, ""Outras Atividades"": 0.3953459560871124}"
1442,Atendimento,0.49727898836135864,true,automatic,"",0.0,"{""Administra\u00e7\u00e3o e RH"": 0.43484562635421753, ""Atendimento"": 0.49727898836135864, ""Auditoria, Compliance e Jur\u00eddico"": 0.4851665496826172, ""Dados, TI e BI"": 0.4228222966194153, ""Financeiro e Cont\u00e1bil"": 0.401706337928772, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.4013367295265198, ""Outras Atividades"": 0.409230500459671}"
1439,Nova_Classe_8,0.4733828902244568,false,new_class,"Dados, TI e BI",0.4733828902244568,"{""Administra\u00e7\u00e3o e RH"": 0.39021816849708557, ""Atendimento"": 0.453510046005249, ""Auditoria, Compliance e Jur\u00eddico"": 0.3894649147987366, ""Dados, TI e BI"": 0.4733828902244568, ""Financeiro e Cont\u00e1bil"": 0.3068801462650299, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.3635213077068329, ""Outras Atividades"": 0.41057348251342773}"
1519,Nova_Classe_8,0.4733343720436096,false,new_class,Administração e RH,0.4733343720436096,"{""Administra\u00e7\u00e3o e RH"": 0.4733343720436096, ""Atendimento"": 0.43807846307754517, ""Auditoria, Compliance e Jur\u00eddico"": 0.4128432869911194, ""Dados, TI e BI"": 0.4468199908733368, ""Financeiro e Cont\u00e1bil"": 0.3932693600654602, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.3705553412437439, ""Outras Atividades"": 0.3837709426879883}"
1469,Atendimento,0.49508869647979736,true,automatic,"",0.0,"{""Administra\u00e7\u00e3o e RH"": 0.4907004237174988, ""Atendimento"": 0.49508869647979736, ""Auditoria, Compliance e Jur\u00eddico"": 0.4700291156768799, ""Dados, TI e BI"": 0.4439621567726135, ""Financeiro e Cont\u00e1bil"": 0.39011314511299133, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.4215185344219208, ""Outras Atividades"": 0.3982706665992737}"
10271,Nova_Classe_8,0.4118806719779968,false,new_class,Outras Atividades,0.4118806719779968,"{""Administra\u00e7\u00e3o e RH"": 0.3616945445537567, ""Atendimento"": 0.4090292751789093, ""Auditoria, Compliance e Jur\u00eddico"": 0.3390515148639679, ""Dados, TI e BI"": 0.3978220224380493, ""Financeiro e Cont\u00e1bil"": 0.25677400827407837, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.35889407992362976, ""Outras Atividades"": 0.4118806719779968}"
10272,Nova_Classe_8,0.4523964524269104,false,new_class,Administração e RH,0.4523964524269104,"{""Administra\u00e7\u00e3o e RH"": 0.4523964524269104, ""Atendimento"": 0.4343740940093994, ""Auditoria, Compliance e Jur\u00eddico"": 0.39806878566741943, ""Dados, TI e BI"": 0.42304572463035583, ""Financeiro e Cont\u00e1bil"": 0.32466793060302734, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.44282710552215576, ""Outras Atividades"": 0.36937952041625977}"
11019,Nova_Classe_8,0.43989992141723633,false,new_class,"Dados, TI e BI",0.43989992141723633,"{""Administra\u00e7\u00e3o e RH"": 0.3650229573249817, ""Atendimento"": 0.37945830821990967, ""Auditoria, Compliance e Jur\u00eddico"": 0.3815363645553589, ""Dados, TI e BI"": 0.43989992141723633, ""Financeiro e Cont\u00e1bil"": 0.2937878966331482, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.33960479497909546, ""Outras Atividades"": 0.35150599479675293}"
2731,Nova_Classe_8,0.43012669682502747,false,new_class,"Dados, TI e BI",0.43012669682502747,"{""Administra\u00e7\u00e3o e RH"": 0.3529399335384369, ""Atendimento"": 0.42700111865997314, ""Auditoria, Compliance e Jur\u00eddico"": 0.3908264636993408, ""Dados, TI e BI"": 0.43012669682502747, ""Financeiro e Cont\u00e1bil"": 0.32329079508781433, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.3236050009727478, ""Outras Atividades"": 0.35437509417533875}"
12535,Nova_Classe_8,0.3874163031578064,false,new_class,"Dados, TI e BI",0.3874163031578064,"{""Administra\u00e7\u00e3o e RH"": 0.35013675689697266, ""Atendimento"": 0.38706448674201965, ""Auditoria, Compliance e Jur\u00eddico"": 0.3304325342178345, ""Dados, TI e BI"": 0.3874163031578064, ""Financeiro e Cont\u00e1bil"": 0.2616502642631531, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.3256162405014038, ""Outras Atividades"": 0.2859649658203125}"
10875,Nova_Classe_8,0.4587787091732025,false,new_class,"Auditoria, Compliance e Jurídico",0.4587787091732025,"{""Administra\u00e7\u00e3o e RH"": 0.44525378942489624, ""Atendimento"": 0.4491838812828064, ""Auditoria, Compliance e Jur\u00eddico"": 0.4587787091732025, ""Dados, TI e BI"": 0.4459178149700165, ""Financeiro e Cont\u00e1bil"": 0.3744277358055115, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.3982594609260559, ""Outras Atividades"": 0.40494751930236816}"
3000,"Auditoria, Compliance e Jurídico",0.48531609773635864,true,automatic,"",0.0,"{""Administra\u00e7\u00e3o e RH"": 0.4054690897464752, ""Atendimento"": 0.4392876923084259, ""Auditoria, Compliance e Jur\u00eddico"": 0.48531609773635864, ""Dados, TI e BI"": 0.421093225479126, ""Financeiro e Cont\u00e1bil"": 0.3948998749256134, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.40430623292922974, ""Outras Atividades"": 0.33987557888031006}"
3001,Nova_Classe_8,0.4546686112880707,false,new_class,"Auditoria, Compliance e Jurídico",0.4546686112880707,"{""Administra\u00e7\u00e3o e RH"": 0.4329582452774048, ""Atendimento"": 0.4349471926689148, ""Auditoria, Compliance e Jur\u00eddico"": 0.4546686112880707, ""Dados, TI e BI"": 0.3727544844150543, ""Financeiro e Cont\u00e1bil"": 0.33655846118927, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.39638447761535645, ""Outras Atividades"": 0.3467658758163452}"
4429,Atendimento,0.4760354161262512,true,automatic,"",0.0,"{""Administra\u00e7\u00e3o e RH"": 0.4397175908088684, ""Atendimento"": 0.4760354161262512, ""Auditoria, Compliance e Jur\u00eddico"": 0.40808314085006714, ""Dados, TI e BI"": 0.4632638990879059, ""Financeiro e Cont\u00e1bil"": 0.35702115297317505, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.426008403301239, ""Outras Atividades"": 0.31672877073287964}"
28745,Nova_Classe_8,0.4646435081958771,false,new_class,"Dados, TI e BI",0.4646435081958771,"{""Administra\u00e7\u00e3o e RH"": 0.3702767491340637, ""Atendimento"": 0.4074653685092926, ""Auditoria, Compliance e Jur\u00eddico"": 0.3650895357131958, ""Dados, TI e BI"": 0.4646435081958771, ""Financeiro e Cont\u00e1bil"": 0.31821537017822266, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.36538153886795044, ""Outras Atividades"": 0.3380858302116394}"
8019,Nova_Classe_8,0.4579814076423645,false,new_class,"Dados, TI e BI",0.4579814076423645,"{""Administra\u00e7\u00e3o e RH"": 0.4167373776435852, ""Atendimento"": 0.4161137044429779, ""Auditoria, Compliance e Jur\u00eddico"": 0.38583314418792725, ""Dados, TI e BI"": 0.4579814076423645, ""Financeiro e Cont\u00e1bil"": 0.324451744556427, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.4031931757926941, ""Outras Atividades"": 0.3371846079826355}"
7799,Nova_Classe_8,0.4325559735298157,false,new_class,Atendimento,0.4325559735298157,"{""Administra\u00e7\u00e3o e RH"": 0.4010470509529114, ""Atendimento"": 0.4325559735298157, ""Auditoria, Compliance e Jur\u00eddico"": 0.4255788326263428, ""Dados, TI e BI"": 0.3743945360183716, ""Financeiro e Cont\u00e1bil"": 0.4285327196121216, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.3899124562740326, ""Outras Atividades"": 0.3619239926338196}"
7800,Atendimento,0.49801164865493774,true,automatic,"",0.0,"{""Administra\u00e7\u00e3o e RH"": 0.3951568901538849, ""Atendimento"": 0.49801164865493774, ""Auditoria, Compliance e Jur\u00eddico"": 0.4072306156158447, ""Dados, TI e BI"": 0.3719235956668854, ""Financeiro e Cont\u00e1bil"": 0.43100130558013916, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.3704562187194824, ""Outras Atividades"": 0.3669832646846771}"
28746,Nova_Classe_8,0.4702412784099579,false,new_class,Atendimento,0.4702412784099579,"{""Administra\u00e7\u00e3o e RH"": 0.3848528265953064, ""Atendimento"": 0.4702412784099579, ""Auditoria, Compliance e Jur\u00eddico"": 0.41453713178634644, ""Dados, TI e BI"": 0.45979905128479004, ""Financeiro e Cont\u00e1bil"": 0.32254448533058167, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.39061784744262695, ""Outras Atividades"": 0.3488991856575012}"
14253,Nova_Classe_8,0.4469314515590668,false,new_class,"Dados, TI e BI",0.4469314515590668,"{""Administra\u00e7\u00e3o e RH"": 0.4247252941131592, ""Atendimento"": 0.4276883006095886, ""Auditoria, Compliance e Jur\u00eddico"": 0.38220590353012085, ""Dados, TI e BI"": 0.4469314515590668, ""Financeiro e Cont\u00e1bil"": 0.35656100511550903, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.34602227807044983, ""Outras Atividades"": 0.3423905372619629}"
14269,Atendimento,0.5033730268478394,true,automatic,"",0.0,"{""Administra\u00e7\u00e3o e RH"": 0.458778977394104, ""Atendimento"": 0.5033730268478394, ""Auditoria, Compliance e Jur\u00eddico"": 0.4093846082687378, ""Dados, TI e BI"": 0.4579917788505554, ""Financeiro e Cont\u00e1bil"": 0.3984871208667755, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.38505232334136963, ""Outras Atividades"": 0.33198273181915283}"
14248,Nova_Classe_8,0.4586743712425232,false,new_class,"Dados, TI e BI",0.4586743712425232,"{""Administra\u00e7\u00e3o e RH"": 0.4461413621902466, ""Atendimento"": 0.4405825436115265, ""Auditoria, Compliance e Jur\u00eddico"": 0.3917980194091797, ""Dados, TI e BI"": 0.4586743712425232, ""Financeiro e Cont\u00e1bil"": 0.3594170808792114, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.36885398626327515, ""Outras Atividades"": 0.33977407217025757}"
10254,Nova_Classe_8,0.43073171377182007,false,new_class,"Auditoria, Compliance e Jurídico",0.43073171377182007,"{""Administra\u00e7\u00e3o e RH"": 0.42784321308135986, ""Atendimento"": 0.39451947808265686, ""Auditoria, Compliance e Jur\u00eddico"": 0.43073171377182007, ""Dados, TI e BI"": 0.380065381526947, ""Financeiro e Cont\u00e1bil"": 0.3216000199317932, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.39557501673698425, ""Outras Atividades"": 0.3248962461948395}"
10255,Nova_Classe_8,0.43921715021133423,false,new_class,"Auditoria, Compliance e Jurídico",0.43921715021133423,"{""Administra\u00e7\u00e3o e RH"": 0.39847081899642944, ""Atendimento"": 0.37938418984413147, ""Auditoria, Compliance e Jur\u00eddico"": 0.43921715021133423, ""Dados, TI e BI"": 0.37696975469589233, ""Financeiro e Cont\u00e1bil"": 0.3127063810825348, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.395931214094162, ""Outras Atividades"": 0.3571854531764984}"
10293,Atendimento,0.5445384383201599,true,automatic,"",0.0,"{""Administra\u00e7\u00e3o e RH"": 0.3674607276916504, ""Atendimento"": 0.5445384383201599, ""Auditoria, Compliance e Jur\u00eddico"": 0.3889867067337036, ""Dados, TI e BI"": 0.4119199216365814, ""Financeiro e Cont\u00e1bil"": 0.3381701707839966, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.3521827459335327, ""Outras Atividades"": 0.3432745933532715}"
10229,Nova_Classe_8,0.45730286836624146,false,new_class,"Auditoria, Compliance e Jurídico",0.45730286836624146,"{""Administra\u00e7\u00e3o e RH"": 0.4569619297981262, ""Atendimento"": 0.44368669390678406, ""Auditoria, Compliance e Jur\u00eddico"": 0.45730286836624146, ""Dados, TI e BI"": 0.4236445724964142, ""Financeiro e Cont\u00e1bil"": 0.402058482170105, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.4081595838069916, ""Outras Atividades"": 0.3175010085105896}"
10180,Atendimento,0.48430830240249634,true,automatic,"",0.0,"{""Administra\u00e7\u00e3o e RH"": 0.41856199502944946, ""Atendimento"": 0.48430830240249634, ""Auditoria, Compliance e Jur\u00eddico"": 0.42700082063674927, ""Dados, TI e BI"": 0.40156012773513794, ""Financeiro e Cont\u00e1bil"": 0.3748195469379425, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.3900175094604492, ""Outras Atividades"": 0.3495342433452606}"
4459,Nova_Classe_8,0.43362295627593994,false,new_class,"Dados, TI e BI",0.43362295627593994,"{""Administra\u00e7\u00e3o e RH"": 0.4132482409477234, ""Atendimento"": 0.3904770016670227, ""Auditoria, Compliance e Jur\u00eddico"": 0.37912285327911377, ""Dados, TI e BI"": 0.43362295627593994, ""Financeiro e Cont\u00e1bil"": 0.31987321376800537, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.3893260955810547, ""Outras Atividades"": 0.3071635365486145}"
10876,"Dados, TI e BI",0.47895318269729614,true,automatic,"",0.0,"{""Administra\u00e7\u00e3o e RH"": 0.43134254217147827, ""Atendimento"": 0.459390789270401, ""Auditoria, Compliance e Jur\u00eddico"": 0.38381898403167725, ""Dados, TI e BI"": 0.47895318269729614, ""Financeiro e Cont\u00e1bil"": 0.28697335720062256, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.407732218503952, ""Outras Atividades"": 0.35952240228652954}"
4415,Nova_Classe_8,0.45771288871765137,false,new_class,"Dados, TI e BI",0.45771288871765137,"{""Administra\u00e7\u00e3o e RH"": 0.41139471530914307, ""Atendimento"": 0.43744373321533203, ""Auditoria, Compliance e Jur\u00eddico"": 0.3914949595928192, ""Dados, TI e BI"": 0.45771288871765137, ""Financeiro e Cont\u00e1bil"": 0.3303080201148987, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.3427160382270813, ""Outras Atividades"": 0.32203155755996704}"
16258,Nova_Classe_8,0.42739003896713257,false,new_class,Atendimento,0.42739003896713257,"{""Administra\u00e7\u00e3o e RH"": 0.3737102746963501, ""Atendimento"": 0.42739003896713257, ""Auditoria, Compliance e Jur\u00eddico"": 0.3633490800857544, ""Dados, TI e BI"": 0.37512144446372986, ""Financeiro e Cont\u00e1bil"": 0.3738308548927307, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.33676326274871826, ""Outras Atividades"": 0.3319716453552246}"
2805,Nova_Classe_8,0.44793590903282166,false,new_class,"Dados, TI e BI",0.44793590903282166,"{""Administra\u00e7\u00e3o e RH"": 0.35230207443237305, ""Atendimento"": 0.4173752963542938, ""Auditoria, Compliance e Jur\u00eddico"": 0.4183870255947113, ""Dados, TI e BI"": 0.44793590903282166, ""Financeiro e Cont\u00e1bil"": 0.3898167014122009, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.3246578574180603, ""Outras Atividades"": 0.35357439517974854}"
20825,Nova_Classe_8,0.4591008424758911,false,new_class,Atendimento,0.4591008424758911,"{""Administra\u00e7\u00e3o e RH"": 0.426372230052948, ""Atendimento"": 0.4591008424758911, ""Auditoria, Compliance e Jur\u00eddico"": 0.4036356210708618, ""Dados, TI e BI"": 0.4419480562210083, ""Financeiro e Cont\u00e1bil"": 0.39499473571777344, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.3520938456058502, ""Outras Atividades"": 0.3647294044494629}"
120,Nova_Classe_8,0.4235944449901581,false,new_class,"Dados, TI e BI",0.4235944449901581,"{""Administra\u00e7\u00e3o e RH"": 0.35137343406677246, ""Atendimento"": 0.3936254382133484, ""Auditoria, Compliance e Jur\u00eddico"": 0.4074346423149109, ""Dados, TI e BI"": 0.4235944449901581, ""Financeiro e Cont\u00e1bil"": 0.3961836099624634, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.331755131483078, ""Outras Atividades"": 0.3275524377822876}"
9028,Nova_Classe_8,0.4235944449901581,false,new_class,"Dados, TI e BI",0.4235944449901581,"{""Administra\u00e7\u00e3o e RH"": 0.35137343406677246, ""Atendimento"": 0.3936254382133484, ""Auditoria, Compliance e Jur\u00eddico"": 0.4074346423149109, ""Dados, TI e BI"": 0.4235944449901581, ""Financeiro e Cont\u00e1bil"": 0.3961836099624634, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.331755131483078, ""Outras Atividades"": 0.3275524377822876}"
16259,Nova_Classe_8,0.4186495542526245,false,new_class,"Dados, TI e BI",0.4186495542526245,"{""Administra\u00e7\u00e3o e RH"": 0.36925381422042847, ""Atendimento"": 0.37869030237197876, ""Auditoria, Compliance e Jur\u00eddico"": 0.4137681722640991, ""Dados, TI e BI"": 0.4186495542526245, ""Financeiro e Cont\u00e1bil"": 0.3914397954940796, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.32210350036621094, ""Outras Atividades"": 0.3079962432384491}"
11387,Atendimento,0.4788738489151001,true,automatic,"",0.0,"{""Administra\u00e7\u00e3o e RH"": 0.4274039566516876, ""Atendimento"": 0.4788738489151001, ""Auditoria, Compliance e Jur\u00eddico"": 0.40297359228134155, ""Dados, TI e BI"": 0.4197365641593933, ""Financeiro e Cont\u00e1bil"": 0.42273032665252686, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.3725843131542206, ""Outras Atividades"": 0.3535849452018738}"
121,Nova_Classe_8,0.4542841613292694,false,new_class,"Dados, TI e BI",0.4542841613292694,"{""Administra\u00e7\u00e3o e RH"": 0.45105671882629395, ""Atendimento"": 0.4512256979942322, ""Auditoria, Compliance e Jur\u00eddico"": 0.43773478269577026, ""Dados, TI e BI"": 0.4542841613292694, ""Financeiro e Cont\u00e1bil"": 0.41109031438827515, ""Gest\u00e3o, Estrat\u00e9gia e Processos"": 0.3901827335357666, ""Outras Atividades"": 0.3520132601261139}"
